index,source_id,category,severity_level,error_type,num_added_factors,num_replaced_factors,num_deleted_factors,num_kept_factors,factor_changes,factor_score,provisional_score,reference,candidate
2260,174,车辆行为,mild,complete,0,0,0,1,[],1.0,1.0,自车当前实际行驶方向为直行，圆灯为红色，箭头灯为红色，自车应刹停在路口停止线前。,前方存在自车当前实际行驶方向为直行，圆灯为红色，箭头灯为红色，自车应刹停在路口停止线前。，自车应停车。
2261,174,车辆行为,medium,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前实际行驶方向为直行，圆灯为红色，箭头灯为红色，自车应刹停在路口停止线前。""}, ""to"": {""position"": ""前方"", ""category"": ""交通管制"", ""detail"": ""交警示意通行""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""交通管制""}, {""field"": ""detail"", ""from"": ""自车当前实际行驶方向为直行，圆灯为红色，箭头灯为红色，自车应刹停在路口停止线前。"", ""to"": ""交警示意通行""}], ""category_change_label"": ""super_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.15,0.2792,自车当前实际行驶方向为直行，圆灯为红色，箭头灯为红色，自车应刹停在路口停止线前。,前方存在交警示意通行，自车应在条件满足后停车。
2262,174,车辆行为,severe,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前实际行驶方向为直行，圆灯为红色，箭头灯为红色，自车应刹停在路口停止线前。""}, ""to"": {""position"": ""右前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前实际行驶方向为直行，圆灯为红色，箭头灯为红色，自车应刹停在路口停止线前。""}, ""changed_fields"": [{""field"": ""position"", ""from"": ""前方"", ""to"": ""右前方""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_unchanged"", ""direction_change_label"": ""direction_changed"", ""note"": ""replaced_factor""}]",0.65,0.6542,自车当前实际行驶方向为直行，圆灯为红色，箭头灯为红色，自车应刹停在路口停止线前。,右前方存在自车当前实际行驶方向为直行，圆灯为红色，箭头灯为红色，自车应刹停在路口停止线前。，自车应在条件满足后停车。
2263,175,车辆行为,complete,complete,0,0,0,1,[],1.0,1.0,自车当前在原车道正常行驶，自车道前方有一行人占据车道，影响自车通行，左侧车道空闲且左后方有一黑色SUV，速度较慢与自车有安全距离，自车应向左变更车道。,自车当前在原车道正常行驶，自车道前方有一行人占据车道，影响自车通行，左侧车道空闲且左后方有一黑色SUV，速度较慢与自车有安全距离，自车应向左变更车道。
2264,175,车辆行为,mild,factor_only,1,0,0,1,"[{""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右前方"", ""category"": ""换道条件"", ""detail"": ""目标车道拥堵""}, ""note"": ""added_factor""}]",0.94,0.955,自车当前在原车道正常行驶，自车道前方有一行人占据车道，影响自车通行，左侧车道空闲且左后方有一黑色SUV，速度较慢与自车有安全距离，自车应向左变更车道。,左侧存在车道空闲且左后方有一黑色SUV，右前方目标车道拥堵，自车应在条件满足后保持行驶。
2265,175,车辆行为,medium,action_only,0,0,0,1,[],1.0,0.9167,自车当前在原车道正常行驶，自车道前方有一行人占据车道，影响自车通行，左侧车道空闲且左后方有一黑色SUV，速度较慢与自车有安全距离，自车应向左变更车道。,左侧存在车道空闲且左后方有一黑色SUV，自车应保持行驶。
2266,175,车辆行为,severe,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左侧"", ""category"": ""车辆行为"", ""detail"": ""车道空闲且左后方有一黑色SUV""}, ""to"": {""position"": ""左侧"", ""category"": ""交通信号"", ""detail"": ""左转箭头灯红灯""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""交通信号""}, {""field"": ""detail"", ""from"": ""车道空闲且左后方有一黑色SUV"", ""to"": ""左转箭头灯红灯""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.0,0.0,自车当前在原车道正常行驶，自车道前方有一行人占据车道，影响自车通行，左侧车道空闲且左后方有一黑色SUV，速度较慢与自车有安全距离，自车应向左变更车道。,左侧存在左转箭头灯红灯，自车应换道并停车。
2267,175,车辆行为,mild,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左侧"", ""category"": ""车辆行为"", ""detail"": ""车道空闲且左后方有一黑色SUV""}, ""to"": {""position"": ""右侧"", ""category"": ""车辆行为"", ""detail"": ""车道空闲且左后方有一黑色SUV""}, ""changed_fields"": [{""field"": ""position"", ""from"": ""左侧"", ""to"": ""右侧""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_unchanged"", ""direction_change_label"": ""direction_changed"", ""note"": ""replaced_factor""}]",0.65,0.6542,自车当前在原车道正常行驶，自车道前方有一行人占据车道，影响自车通行，左侧车道空闲且左后方有一黑色SUV，速度较慢与自车有安全距离，自车应向左变更车道。,右侧存在车道空闲且左后方有一黑色SUV，自车应保持行驶。
2268,175,车辆行为,medium,factor_and_action,2,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左侧"", ""category"": ""车辆行为"", ""detail"": ""车道空闲且左后方有一黑色SUV""}, ""to"": {""position"": ""左侧"", ""category"": ""车辆行为"", ""detail"": ""车辆切入""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""车道空闲且左后方有一黑色SUV"", ""to"": ""车辆切入""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右前方"", ""category"": ""车辆行为"", ""detail"": ""两轮骑行者通行""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_2"", ""from"": null, ""to"": {""position"": ""左侧"", ""category"": ""交通管制"", ""detail"": ""交警示意通行""}, ""note"": ""added_factor""}]",0.58,0.6017,自车当前在原车道正常行驶，自车道前方有一行人占据车道，影响自车通行，左侧车道空闲且左后方有一黑色SUV，速度较慢与自车有安全距离，自车应向左变更车道。,左侧存在车辆切入，右前方存在两轮骑行者通行，左侧存在交警示意通行，自车应在条件满足后减速。
2269,175,车辆行为,severe,factor_and_action,2,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左侧"", ""category"": ""车辆行为"", ""detail"": ""车道空闲且左后方有一黑色SUV""}, ""to"": {""position"": ""左侧"", ""category"": ""路况"", ""detail"": ""井盖凹陷""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""路况""}, {""field"": ""detail"", ""from"": ""车道空闲且左后方有一黑色SUV"", ""to"": ""井盖凹陷""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""后方"", ""category"": ""路况"", ""detail"": ""井盖凹陷""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_2"", ""from"": null, ""to"": {""position"": ""后方"", ""category"": ""车辆行为"", ""detail"": ""两轮骑行者通行""}, ""note"": ""added_factor""}]",0.0,0.1667,自车当前在原车道正常行驶，自车道前方有一行人占据车道，影响自车通行，左侧车道空闲且左后方有一黑色SUV，速度较慢与自车有安全距离，自车应向左变更车道。,左侧存在井盖凹陷，后方存在井盖凹陷，后方存在两轮骑行者通行，自车应保持行驶。
2270,175,车辆行为,mild,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左侧"", ""category"": ""车辆行为"", ""detail"": ""车道空闲且左后方有一黑色SUV""}, ""to"": {""position"": ""右侧"", ""category"": ""车辆行为"", ""detail"": ""车道空闲且左后方有一黑色SUV""}, ""changed_fields"": [{""field"": ""position"", ""from"": ""左侧"", ""to"": ""右侧""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_unchanged"", ""direction_change_label"": ""direction_changed"", ""note"": ""replaced_factor""}]",0.65,0.6542,自车当前在原车道正常行驶，自车道前方有一行人占据车道，影响自车通行，左侧车道空闲且左后方有一黑色SUV，速度较慢与自车有安全距离，自车应向左变更车道。,右侧存在车道空闲且左后方有一黑色SUV，自车应在条件满足后停车。
2271,175,车辆行为,medium,factor_only,1,0,0,1,"[{""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""左前方"", ""category"": ""障碍物"", ""detail"": ""锥桶占道""}, ""note"": ""added_factor""}]",0.94,0.955,自车当前在原车道正常行驶，自车道前方有一行人占据车道，影响自车通行，左侧车道空闲且左后方有一黑色SUV，速度较慢与自车有安全距离，自车应向左变更车道。,左侧存在车道空闲且左后方有一黑色SUV，左前方存在锥桶占道，自车应在条件满足后保持行驶。
2272,175,车辆行为,severe,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左侧"", ""category"": ""车辆行为"", ""detail"": ""车道空闲且左后方有一黑色SUV""}, ""to"": {""position"": ""左侧"", ""category"": ""交通信号"", ""detail"": ""红灯""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""交通信号""}, {""field"": ""detail"", ""from"": ""车道空闲且左后方有一黑色SUV"", ""to"": ""红灯""}], ""category_change_label"": ""super_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.45,0.4208,自车当前在原车道正常行驶，自车道前方有一行人占据车道，影响自车通行，左侧车道空闲且左后方有一黑色SUV，速度较慢与自车有安全距离，自车应向左变更车道。,左侧存在红灯，自车应减速。
2273,175,车辆行为,mild,factor_only,1,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左侧"", ""category"": ""车辆行为"", ""detail"": ""车道空闲且左后方有一黑色SUV""}, ""to"": {""position"": ""左侧"", ""category"": ""车辆行为"", ""detail"": ""两轮骑行者通行""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""车道空闲且左后方有一黑色SUV"", ""to"": ""两轮骑行者通行""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""前方"", ""category"": ""跟车"", ""detail"": ""前车等待红绿灯""}, ""note"": ""added_factor""}]",0.64,0.73,自车当前在原车道正常行驶，自车道前方有一行人占据车道，影响自车通行，左侧车道空闲且左后方有一黑色SUV，速度较慢与自车有安全距离，自车应向左变更车道。,左侧存在两轮骑行者通行，前方存在前车等待红绿灯，自车应在条件满足后保持行驶。
2274,175,车辆行为,medium,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左侧"", ""category"": ""车辆行为"", ""detail"": ""车道空闲且左后方有一黑色SUV""}, ""to"": {""position"": ""左侧"", ""category"": ""车辆行为"", ""detail"": ""车辆切入""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""车道空闲且左后方有一黑色SUV"", ""to"": ""车辆切入""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.7,0.6083,自车当前在原车道正常行驶，自车道前方有一行人占据车道，影响自车通行，左侧车道空闲且左后方有一黑色SUV，速度较慢与自车有安全距离，自车应向左变更车道。,左侧存在车辆切入，自车应停车。
2275,175,车辆行为,severe,factor_and_action,2,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左侧"", ""category"": ""车辆行为"", ""detail"": ""车道空闲且左后方有一黑色SUV""}, ""to"": {""position"": ""左侧"", ""category"": ""障碍物"", ""detail"": ""事故车占道""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""障碍物""}, {""field"": ""detail"", ""from"": ""车道空闲且左后方有一黑色SUV"", ""to"": ""事故车占道""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""左侧"", ""category"": ""路况"", ""detail"": ""井盖凹陷""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_2"", ""from"": null, ""to"": {""position"": ""左前方"", ""category"": ""交通信号"", ""detail"": ""绿灯""}, ""note"": ""added_factor""}]",0.13,0.1808,自车当前在原车道正常行驶，自车道前方有一行人占据车道，影响自车通行，左侧车道空闲且左后方有一黑色SUV，速度较慢与自车有安全距离，自车应向左变更车道。,左侧存在事故车占道，左侧存在井盖凹陷，左前方存在绿灯，自车应减速。
2276,176,盲区,complete,complete,0,0,0,1,[],1.0,1.0,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。
2277,176,盲区,mild,factor_and_action,1,0,0,1,"[{""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右侧"", ""category"": ""交通管制"", ""detail"": ""交警示意左转""}, ""note"": ""added_factor""}]",0.94,0.8717,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。,右前方存在及左前方存在无灯路口盲区，右侧存在交警示意左转，自车应在条件满足后减速。
2278,176,盲区,medium,factor_only,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""及左前方存在无灯路口盲区""}, ""to"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""轻微及左前方存在无灯路口盲区""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""及左前方存在无灯路口盲区"", ""to"": ""轻微及左前方存在无灯路口盲区""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.85,0.8875,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。,右前方存在轻微及左前方存在无灯路口盲区，自车应减速。
2279,176,盲区,severe,factor_and_action,1,0,0,1,"[{""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""左后方"", ""category"": ""交通信号"", ""detail"": ""绿灯""}, ""note"": ""added_factor""}]",0.94,0.8717,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。,右前方存在及左前方存在无灯路口盲区，左后方存在绿灯，自车应加速。
2280,176,盲区,mild,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""及左前方存在无灯路口盲区""}, ""to"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""车辆遮挡盲区""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""及左前方存在无灯路口盲区"", ""to"": ""车辆遮挡盲区""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.7,0.6917,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。,右前方存在车辆遮挡盲区，自车应换道并减速。
2281,176,盲区,medium,factor_and_action,1,0,0,1,"[{""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""前方"", ""category"": ""交通管制"", ""detail"": ""交警示意通行""}, ""note"": ""added_factor""}]",0.94,0.8717,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。,右前方存在及左前方存在无灯路口盲区，前方存在交警示意通行，自车应转弯并减速。
2282,176,盲区,severe,factor_and_action,2,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""及左前方存在无灯路口盲区""}, ""to"": {""position"": ""右前方"", ""category"": ""路况"", ""detail"": ""轻微积水路面""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""盲区"", ""to"": ""路况""}, {""field"": ""detail"", ""from"": ""及左前方存在无灯路口盲区"", ""to"": ""轻微积水路面""}], ""category_change_label"": ""super_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""左后方"", ""category"": ""盲区"", ""detail"": ""豁口盲区""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_2"", ""from"": null, ""to"": {""position"": ""左后方"", ""category"": ""障碍物"", ""detail"": ""锥桶占道""}, ""note"": ""added_factor""}]",0.0,0.0833,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。,右前方存在轻微积水路面，左后方存在豁口盲区，左后方存在锥桶占道，自车应在条件满足后转弯并减速。
2283,176,盲区,mild,action_only,0,0,0,1,[],1.0,0.9167,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。,右前方存在及左前方存在无灯路口盲区，自车应保持行驶。
2284,176,盲区,medium,factor_only,2,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""及左前方存在无灯路口盲区""}, ""to"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""车辆遮挡盲区""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""及左前方存在无灯路口盲区"", ""to"": ""车辆遮挡盲区""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""左前方"", ""category"": ""交通管制"", ""detail"": ""交警示意通行""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_2"", ""from"": null, ""to"": {""position"": ""前方"", ""category"": ""换道条件"", ""detail"": ""存在安全距离""}, ""note"": ""added_factor""}]",0.58,0.685,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。,右前方存在车辆遮挡盲区，左前方存在交警示意通行，前方存在安全距离，自车应减速。
2285,176,盲区,severe,factor_and_action,1,0,0,1,"[{""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右前方"", ""category"": ""障碍物"", ""detail"": ""两轮骑行者占道""}, ""note"": ""added_factor""}]",0.94,0.8717,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。,右前方存在及左前方存在无灯路口盲区，右前方存在两轮骑行者占道，自车应加速。
2286,176,盲区,mild,complete,0,0,0,1,[],1.0,1.0,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。,右前方存在及左前方存在无灯路口盲区，自车应减速。
2287,176,盲区,medium,complete,0,0,0,1,[],1.0,1.0,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。,右前方存在及左前方存在无灯路口盲区，自车应减速。
2288,176,盲区,severe,action_only,0,0,0,1,[],1.0,0.9167,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。,右前方存在及左前方存在无灯路口盲区，自车应加速。
2289,177,车辆行为,complete,complete,0,0,0,1,[],1.0,1.0,自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。,自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。
2290,177,车辆行为,mild,action_only,0,0,0,1,[],1.0,0.9167,自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。,前方存在自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。，自车应在条件满足后避让。
2291,177,车辆行为,medium,action_only,0,0,0,1,[],1.0,0.8333,自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。,前方存在自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。，自车应减速。
2292,177,车辆行为,severe,factor_and_action,3,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。""}, ""to"": {""position"": ""前方"", ""category"": ""换道条件"", ""detail"": ""目标车道空闲""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""换道条件""}, {""field"": ""detail"", ""from"": ""自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。"", ""to"": ""目标车道空闲""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右侧"", ""category"": ""盲区"", ""detail"": ""豁口盲区""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_2"", ""from"": null, ""to"": {""position"": ""后方"", ""category"": ""路况"", ""detail"": ""大曲率弯道""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_3"", ""from"": null, ""to"": {""position"": ""右前方"", ""category"": ""换道条件"", ""detail"": ""目标车道空闲""}, ""note"": ""added_factor""}]",0.0,0.0833,自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。,前方目标车道空闲，右侧存在豁口盲区，后方存在大曲率弯道，右前方目标车道空闲，自车应转弯。
2293,177,车辆行为,mild,complete,0,0,0,1,[],1.0,1.0,自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。,前方存在自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。，自车应在条件满足后保持行驶。
2294,177,车辆行为,medium,factor_and_action,1,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。""}, ""to"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有多辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。"", ""to"": ""自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有多辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""左前方"", ""category"": ""换道条件"", ""detail"": ""后方无来车""}, ""note"": ""added_factor""}]",0.79,0.7592,自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。,前方存在自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有多辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。，左前方后方无来车，自车应保持行驶。
2295,177,车辆行为,severe,factor_and_action,1,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。""}, ""to"": {""position"": ""前方"", ""category"": ""障碍物"", ""detail"": ""两轮骑行者占道""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""障碍物""}, {""field"": ""detail"", ""from"": ""自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。"", ""to"": ""两轮骑行者占道""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""左前方"", ""category"": ""交通管制"", ""detail"": ""交警示意左转""}, ""note"": ""added_factor""}]",0.19,0.3092,自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。,前方存在两轮骑行者占道，左前方存在交警示意左转，自车应在条件满足后停车。
2296,177,车辆行为,mild,action_only,0,0,0,1,[],1.0,0.9167,自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。,前方存在自车当前在原车道正常行驶，自车道前方有较多车辆速度较慢导致自车通行效率较低，自车左侧车道通行效率较高且左后方有一辆白色SUV，速度较快，自车应等待其通过后再向左变更车道。，自车应保持行驶。
