index,source_id,category,subcategory,target_score,error_type,factor_error_subtype,expected_factor_scores,expected_action_lat,expected_action_lon,expected_action_strategy,expected_normalized_total_score,reference,candidate
1693,187,blind_spot,combined_blind_spots,1,unsafe_action,,"[1.0, 1.0]",1.0,0.0,1.0,0.8,道路左前方存在无灯路口盲区，右前方存在豁口盲区和无灯路口盲区，自车应减速行驶通过。,道路左前方存在无灯路口盲区，右前方存在豁口盲区和无灯路口盲区，自车应加速通过。
1694,188,obstacle_avoidance,static_obstacle_blocking_lane,5,complete,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方有小汽车占道停放，对向车道有小汽车和两名两轮骑行者正常行驶，自车应减速让行后向左避障。,自车当前在原车道正常行驶，前方有小汽车占道停放，对向车道有小汽车和两名两轮骑行者正常行驶，自车应减速让行后向左避障。
1695,188,obstacle_avoidance,static_obstacle_blocking_lane,4,generalized,,[0.5],0.0,1.0,1.0,0.625,自车当前在原车道正常行驶，前方有小汽车占道停放，对向车道有小汽车和两名两轮骑行者正常行驶，自车应减速让行后向左避障。,前方存在障碍物影响通行，自车应减速让行。
1696,188,obstacle_avoidance,static_obstacle_blocking_lane,3,missing_factor,,[1.0],0.0,1.0,1.0,0.75,自车当前在原车道正常行驶，前方有小汽车占道停放，对向车道有小汽车和两名两轮骑行者正常行驶，自车应减速让行后向左避障。,自车当前在原车道正常行驶，前方有小汽车占道停放，自车应减速让行。
1697,188,obstacle_avoidance,static_obstacle_blocking_lane,3,missing_factor,,[1.0],0.0,1.0,1.0,0.75,自车当前在原车道正常行驶，前方有小汽车占道停放，对向车道有小汽车和两名两轮骑行者正常行驶，自车应减速让行后向左避障。,前方有小汽车占道停放，对向车道有小汽车和两名两轮骑行者正常行驶，自车应减速让行。
1698,188,obstacle_avoidance,static_obstacle_blocking_lane,3,missing_factor,,[0.0],0.0,1.0,1.0,0.5,自车当前在原车道正常行驶，前方有小汽车占道停放，对向车道有小汽车和两名两轮骑行者正常行驶，自车应减速让行后向左避障。,自车当前在原车道正常行驶，对向车道有小汽车和两名两轮骑行者正常行驶，自车应减速让行。
1699,188,obstacle_avoidance,static_obstacle_blocking_lane,2.3,wrong_factor,same_category_subtype_swap,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方有小汽车占道停放，对向车道有小汽车和两名两轮骑行者正常行驶，自车应减速让行后向左避障。,自车当前在原车道正常行驶，前方有小汽车占道停放，对向车道有小汽车和两名三轮骑行者正常行驶，自车应减速让行后向左避障。
1700,188,obstacle_avoidance,static_obstacle_blocking_lane,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,自车当前在原车道正常行驶，前方有小汽车占道停放，对向车道有小汽车和两名两轮骑行者正常行驶，自车应减速让行后向左避障。,自车当前在原车道正常行驶，前方有货车占道停放，对向车道有小汽车和两名两轮骑行者正常行驶，自车应减速让行后向左避障。
1701,188,obstacle_avoidance,static_obstacle_blocking_lane,1.7,wrong_factor,cross_category_swap,[0.0],0.0,1.0,1.0,0.5,自车当前在原车道正常行驶，前方有小汽车占道停放，对向车道有小汽车和两名两轮骑行者正常行驶，自车应减速让行后向左避障。,前方存在车辆遮挡盲区，自车应减速让行。
1702,188,obstacle_avoidance,static_obstacle_blocking_lane,1,unsafe_action,,[1.0],0.0,0.0,0.0,0.25,自车当前在原车道正常行驶，前方有小汽车占道停放，对向车道有小汽车和两名两轮骑行者正常行驶，自车应减速让行后向左避障。,自车当前在原车道正常行驶，前方有小汽车占道停放，对向车道有小汽车和两名两轮骑行者正常行驶，自车应加速通过。
1703,189,blind_spot,combined_blind_spots,5,complete,,"[1.0, 1.0]",1.0,1.0,1.0,1.0,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。
1704,189,blind_spot,combined_blind_spots,4,generalized,,"[0.25, 0.0]",1.0,1.0,1.0,0.65,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。,前方存在盲区风险，自车应减速行驶通过。
1705,189,blind_spot,combined_blind_spots,3,missing_factor,,"[1.0, 0.0]",1.0,1.0,1.0,0.8,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在无灯路口盲区，自车应减速行驶通过。
1706,189,blind_spot,combined_blind_spots,3,missing_factor,,"[0.0, 1.0]",1.0,1.0,1.0,0.8,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。,右前方存在弯道盲区，自车应减速行驶通过。
1707,189,blind_spot,combined_blind_spots,3,missing_factor,,"[0.5, 0.0]",1.0,1.0,1.0,0.7,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。,前方存在盲区，自车应减速行驶通过。
1708,189,blind_spot,combined_blind_spots,2.8,wrong_factor,direction_swap,"[0.75, 1.0]",1.0,1.0,1.0,0.95,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。,右前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。
1709,189,blind_spot,combined_blind_spots,2.8,wrong_factor,direction_swap,"[1.0, 0.75]",1.0,1.0,1.0,0.95,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在无灯路口盲区，左前方存在弯道盲区，自车应减速行驶通过。
1710,189,blind_spot,combined_blind_spots,2.3,wrong_factor,same_category_subtype_swap,"[1.0, 0.5]",1.0,1.0,1.0,0.9,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在无灯路口盲区，右前方存在无灯路口盲区，自车应减速行驶通过。
1711,189,blind_spot,combined_blind_spots,2.3,wrong_factor,same_category_subtype_swap,"[0.5, 1.0]",1.0,1.0,1.0,0.9,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在弯道盲区，右前方存在弯道盲区，自车应减速行驶通过。
1712,189,blind_spot,combined_blind_spots,1.7,wrong_factor,cross_category_swap,"[1.0, 0.0]",1.0,1.0,1.0,0.8,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在无灯路口盲区，右前方存在减速带，自车应减速行驶通过。
1713,189,blind_spot,combined_blind_spots,1.7,wrong_factor,cross_category_swap,"[0.0, 1.0]",1.0,1.0,1.0,0.8,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在锥桶占道，右前方存在弯道盲区，自车应减速行驶通过。
1714,189,blind_spot,combined_blind_spots,1.7,wrong_factor,cross_category_swap,"[0.0, 0.0]",1.0,1.0,1.0,0.6,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。,前方存在锥桶占道，影响自车通行，自车应减速行驶通过。
1715,189,blind_spot,combined_blind_spots,1,unsafe_action,,"[1.0, 1.0]",1.0,0.0,1.0,0.8,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在无灯路口盲区，右前方存在弯道盲区，自车应加速通过。
1716,190,special,unclassified,5,complete,,[1.0],1.0,1.0,1.0,1.0,右前方存在弯道路口，自车应减速行驶通过。,右前方存在弯道路口，自车应减速行驶通过。
1717,190,special,unclassified,4,generalized,,[0.0],1.0,1.0,1.0,0.75,右前方存在弯道路口，自车应减速行驶通过。,前方存在通行风险，自车应减速行驶通过。
1718,190,special,unclassified,3,missing_factor,,[0.75],1.0,1.0,1.0,0.9375,右前方存在弯道路口，自车应减速行驶通过。,前方存在弯道路口，自车应减速行驶通过。
1719,190,special,unclassified,2.8,wrong_factor,direction_swap,[0.75],1.0,1.0,1.0,0.9375,右前方存在弯道路口，自车应减速行驶通过。,左前方存在弯道路口，自车应减速行驶通过。
1720,190,special,unclassified,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,1.0,0.75,右前方存在弯道路口，自车应减速行驶通过。,前方存在无灯路口盲区，自车应减速行驶通过。
1721,190,special,unclassified,1,unsafe_action,,[1.0],1.0,0.0,1.0,0.75,右前方存在弯道路口，自车应减速行驶通过。,右前方存在弯道路口，自车应加速通过。
1722,191,traffic_signal,red_light_stop,5,complete,,[1.0],1.0,1.0,1.0,1.0,自车当前行驶在左转待转区车道，直行交通灯为绿色，左转交通灯为红色，自车应减速进入左转待转区。,自车当前行驶在左转待转区车道，直行交通灯为绿色，左转交通灯为红色，自车应减速进入左转待转区。
1723,191,traffic_signal,red_light_stop,4,generalized,,[0.5],0.0,1.0,0.0,0.375,自车当前行驶在左转待转区车道，直行交通灯为绿色，左转交通灯为红色，自车应减速进入左转待转区。,当前路口信号允许通行，自车应减速行驶通过。
1724,191,traffic_signal,red_light_stop,3,missing_factor,,[0.75],1.0,1.0,1.0,0.9375,自车当前行驶在左转待转区车道，直行交通灯为绿色，左转交通灯为红色，自车应减速进入左转待转区。,自车当前行驶在左转待转区车道，直行交通灯为绿色，自车应减速行驶通过。
1725,191,traffic_signal,red_light_stop,3,missing_factor,,[0.75],1.0,1.0,1.0,0.9375,自车当前行驶在左转待转区车道，直行交通灯为绿色，左转交通灯为红色，自车应减速进入左转待转区。,直行交通灯为绿色，左转交通灯为红色，自车应减速行驶通过。
1726,191,traffic_signal,red_light_stop,3,missing_factor,,[0.75],1.0,1.0,1.0,0.9375,自车当前行驶在左转待转区车道，直行交通灯为绿色，左转交通灯为红色，自车应减速进入左转待转区。,自车当前行驶在左转待转区车道，左转交通灯为红色，自车应减速行驶通过。
1727,191,traffic_signal,red_light_stop,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,自车当前行驶在左转待转区车道，直行交通灯为绿色，左转交通灯为红色，自车应减速进入左转待转区。,自车当前行驶在左转待转区车道，直行交通灯为绿色，左转交通灯为绿色，自车应减速进入左转待转区。
1728,191,traffic_signal,red_light_stop,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,自车当前行驶在左转待转区车道，直行交通灯为绿色，左转交通灯为红色，自车应减速进入左转待转区。,自车当前行驶在左转待转区车道，直行交通灯为红色，左转交通灯为红色，自车应减速进入左转待转区。
1729,191,traffic_signal,red_light_stop,1.7,wrong_factor,cross_category_swap,[0.0],0.0,1.0,1.0,0.5,自车当前行驶在左转待转区车道，直行交通灯为绿色，左转交通灯为红色，自车应减速进入左转待转区。,前方存在施工区域占道，自车应减速行驶通过。
1730,191,traffic_signal,red_light_stop,1,unsafe_action,,[0.75],1.0,0.0,1.0,0.6875,自车当前行驶在左转待转区车道，直行交通灯为绿色，左转交通灯为红色，自车应减速进入左转待转区。,自车当前行驶在左转待转区车道，直行交通灯为绿色，左转交通灯为红色，自车应加速通过。
1731,192,yielding,decelerate_to_yield,5,complete,,[1.0],1.0,1.0,1.0,1.0,左前方存在灰色客车正切入自车道，自车应减速让行。,左前方存在灰色客车正切入自车道，自车应减速让行。
1732,192,yielding,decelerate_to_yield,4,generalized,,[0.5],1.0,1.0,1.0,0.875,左前方存在灰色客车正切入自车道，自车应减速让行。,前方有交通参与者影响自车通行，自车应减速让行。
1733,192,yielding,decelerate_to_yield,3,missing_factor,,[0.75],1.0,1.0,1.0,0.9375,左前方存在灰色客车正切入自车道，自车应减速让行。,前方存在客车正切入自车道，自车应减速让行。
1734,192,yielding,decelerate_to_yield,2.8,wrong_factor,direction_swap,[0.75],1.0,1.0,1.0,0.9375,左前方存在灰色客车正切入自车道，自车应减速让行。,右前方存在灰色客车正切入自车道，自车应减速让行。
1735,192,yielding,decelerate_to_yield,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,1.0,0.75,左前方存在灰色客车正切入自车道，自车应减速让行。,前方存在坑洼路面，自车应减速让行。
1736,192,yielding,decelerate_to_yield,1,unsafe_action,,[1.0],1.0,0.0,1.0,0.75,左前方存在灰色客车正切入自车道，自车应减速让行。,左前方存在灰色客车正切入自车道，自车应加速通过。
1737,193,obstacle_avoidance,dynamic_obstacle,5,complete,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方有多个锥桶和障碍物放置在路上，自车应向左避障。,自车当前在原车道正常行驶，前方有多个锥桶和障碍物放置在路上，自车应向左避障。
1738,193,obstacle_avoidance,dynamic_obstacle,4,generalized,,[0.5],1.0,1.0,1.0,0.875,自车当前在原车道正常行驶，前方有多个锥桶和障碍物放置在路上，自车应向左避障。,前方存在障碍物影响通行，自车应向左避障。
1739,193,obstacle_avoidance,dynamic_obstacle,3,missing_factor,,[0.0],1.0,1.0,1.0,0.75,自车当前在原车道正常行驶，前方有多个锥桶和障碍物放置在路上，自车应向左避障。,自车当前在原车道正常行驶，自车应向左避障。
1740,193,obstacle_avoidance,dynamic_obstacle,3,missing_factor,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方有多个锥桶和障碍物放置在路上，自车应向左避障。,前方有多个锥桶和障碍物放置在路上，自车应向左避障。
1741,193,obstacle_avoidance,dynamic_obstacle,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,自车当前在原车道正常行驶，前方有多个锥桶和障碍物放置在路上，自车应向左避障。,自车当前在原车道正常行驶，前方有多个事故车和障碍物放置在路上，自车应向左避障。
1742,193,obstacle_avoidance,dynamic_obstacle,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,1.0,0.75,自车当前在原车道正常行驶，前方有多个锥桶和障碍物放置在路上，自车应向左避障。,自车当前在原车道正常行驶，前方有多个豁口盲区和障碍物放置在路上，自车应向左避障。
1743,193,obstacle_avoidance,dynamic_obstacle,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,1.0,0.75,自车当前在原车道正常行驶，前方有多个锥桶和障碍物放置在路上，自车应向左避障。,前方存在车辆遮挡盲区，自车应向左避障。
1744,193,obstacle_avoidance,dynamic_obstacle,1,unsafe_action,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方有多个锥桶和障碍物放置在路上，自车应向左避障。,自车当前在原车道正常行驶，前方有多个锥桶和障碍物放置在路上，自车应向右避障。
1745,194,obstacle_avoidance,dynamic_obstacle,5,complete,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方白色面包车低速行驶，自车应向左避障。,自车当前在原车道正常行驶，前方白色面包车低速行驶，自车应向左避障。
1746,194,obstacle_avoidance,dynamic_obstacle,4,generalized,,[0.0],1.0,1.0,1.0,0.75,自车当前在原车道正常行驶，前方白色面包车低速行驶，自车应向左避障。,前方存在障碍物影响通行，自车应向左避障。
1747,194,obstacle_avoidance,dynamic_obstacle,3,missing_factor,,[0.5],1.0,1.0,1.0,0.875,自车当前在原车道正常行驶，前方白色面包车低速行驶，自车应向左避障。,自车当前在原车道正常行驶，自车应向左避障。
1748,194,obstacle_avoidance,dynamic_obstacle,3,missing_factor,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方白色面包车低速行驶，自车应向左避障。,前方白色面包车低速行驶，自车应向左避障。
1749,194,obstacle_avoidance,dynamic_obstacle,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,自车当前在原车道正常行驶，前方白色面包车低速行驶，自车应向左避障。,自车当前在原车道正常行驶，前方白色公交车低速行驶，自车应向左避障。
1750,194,obstacle_avoidance,dynamic_obstacle,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,1.0,0.75,自车当前在原车道正常行驶，前方白色面包车低速行驶，自车应向左避障。,前方存在车辆遮挡盲区，自车应向左避障。
1751,194,obstacle_avoidance,dynamic_obstacle,1,unsafe_action,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方白色面包车低速行驶，自车应向左避障。,自车当前在原车道正常行驶，前方白色面包车低速行驶，自车应向右避障。
1752,195,lane_change,proactive_slow_ahead,5,complete,,[1.0],1.0,1.0,1.0,1.0,自车道前方有较多车辆行驶缓慢，左侧车道通行效率较高且左侧白色小汽车与左后方白色货车存在足够换道空隙，自车应向左变更车道。,自车道前方有较多车辆行驶缓慢，左侧车道通行效率较高且左侧白色小汽车与左后方白色货车存在足够换道空隙，自车应向左变更车道。
1753,195,lane_change,proactive_slow_ahead,4,generalized,,[0.5],1.0,1.0,0.0,0.625,自车道前方有较多车辆行驶缓慢，左侧车道通行效率较高且左侧白色小汽车与左后方白色货车存在足够换道空隙，自车应向左变更车道。,前方通行受阻，左侧车道具备换道条件，自车应向左变更车道。
1754,195,lane_change,proactive_slow_ahead,3,missing_factor,,[0.0],0.0,1.0,1.0,0.5,自车道前方有较多车辆行驶缓慢，左侧车道通行效率较高且左侧白色小汽车与左后方白色货车存在足够换道空隙，自车应向左变更车道。,自车道前方有较多车辆行驶缓慢，自车应向左变更车道。
1755,195,lane_change,proactive_slow_ahead,3,missing_factor,,[1.0],1.0,1.0,1.0,1.0,自车道前方有较多车辆行驶缓慢，左侧车道通行效率较高且左侧白色小汽车与左后方白色货车存在足够换道空隙，自车应向左变更车道。,左侧车道通行效率较高且左侧白色小汽车与左后方白色货车存在足够换道空隙，自车应向左变更车道。
1756,195,lane_change,proactive_slow_ahead,2.8,wrong_factor,direction_swap,[0.0],1.0,1.0,1.0,0.75,自车道前方有较多车辆行驶缓慢，左侧车道通行效率较高且左侧白色小汽车与左后方白色货车存在足够换道空隙，自车应向左变更车道。,自车道前方有较多车辆行驶缓慢，右侧车道通行效率较高且左侧白色小汽车与左后方白色货车存在足够换道空隙，自车应向左变更车道。
1757,195,lane_change,proactive_slow_ahead,2.8,wrong_factor,direction_swap,[0.75],1.0,1.0,1.0,0.9375,自车道前方有较多车辆行驶缓慢，左侧车道通行效率较高且左侧白色小汽车与左后方白色货车存在足够换道空隙，自车应向左变更车道。,自车道前方有较多车辆行驶缓慢，左侧车道通行效率较高且左侧白色小汽车与右后方白色货车存在足够换道空隙，自车应向左变更车道。
1758,195,lane_change,proactive_slow_ahead,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,自车道前方有较多车辆行驶缓慢，左侧车道通行效率较高且左侧白色小汽车与左后方白色货车存在足够换道空隙，自车应向左变更车道。,自车道前方有较多车辆行驶缓慢，左侧车道通行效率较低且左侧白色小汽车与左后方白色货车存在足够换道空隙，自车应向左变更车道。
1759,195,lane_change,proactive_slow_ahead,1.7,wrong_factor,cross_category_swap,[0.0],0.0,1.0,1.0,0.5,自车道前方有较多车辆行驶缓慢，左侧车道通行效率较高且左侧白色小汽车与左后方白色货车存在足够换道空隙，自车应向左变更车道。,前方存在车辆遮挡盲区，自车应向左变更车道。
1760,195,lane_change,proactive_slow_ahead,1,unsafe_action,,[1.0],1.0,1.0,1.0,1.0,自车道前方有较多车辆行驶缓慢，左侧车道通行效率较高且左侧白色小汽车与左后方白色货车存在足够换道空隙，自车应向左变更车道。,自车道前方有较多车辆行驶缓慢，左侧车道通行效率较高且左侧白色小汽车与左后方白色货车存在足够换道空隙，自车应向右变更车道。
1761,196,yielding,decelerate_to_yield,5,complete,,[1.0],1.0,1.0,1.0,1.0,右前方一辆白色货拉拉意图切入自车道，自车应减速让行。,右前方一辆白色货拉拉意图切入自车道，自车应减速让行。
1762,196,yielding,decelerate_to_yield,4,generalized,,[0.5],1.0,1.0,1.0,0.875,右前方一辆白色货拉拉意图切入自车道，自车应减速让行。,前方有交通参与者影响自车通行，自车应减速让行。
1763,196,yielding,decelerate_to_yield,3,missing_factor,,[0.75],1.0,1.0,1.0,0.9375,右前方一辆白色货拉拉意图切入自车道，自车应减速让行。,前方一辆货拉拉意图切入自车道，自车应减速让行。
1764,196,yielding,decelerate_to_yield,2.8,wrong_factor,direction_swap,[0.75],1.0,1.0,1.0,0.9375,右前方一辆白色货拉拉意图切入自车道，自车应减速让行。,左前方一辆白色货拉拉意图切入自车道，自车应减速让行。
1765,196,yielding,decelerate_to_yield,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,右前方一辆白色货拉拉意图切入自车道，自车应减速让行。,右前方一辆白色货拉拉正常行驶自车道，自车应减速让行。
1766,196,yielding,decelerate_to_yield,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,1.0,0.75,右前方一辆白色货拉拉意图切入自车道，自车应减速让行。,前方存在坑洼路面，自车应减速让行。
1767,196,yielding,decelerate_to_yield,1,unsafe_action,,[1.0],1.0,0.0,1.0,0.75,右前方一辆白色货拉拉意图切入自车道，自车应减速让行。,右前方一辆白色货拉拉意图切入自车道，自车应加速通过。
1768,197,lane_change,proactive_slow_ahead,5,complete,,[1.0],1.0,1.0,1.0,1.0,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。
1769,197,lane_change,proactive_slow_ahead,4,generalized,,[0.5],1.0,1.0,1.0,0.875,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。,前方通行受阻，右侧车道具备换道条件，自车应向右变更车道。
1770,197,lane_change,proactive_slow_ahead,3,missing_factor,,[1.0],0.0,1.0,0.0,0.5,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，自车应向右变更车道。
1771,197,lane_change,proactive_slow_ahead,3,missing_factor,,[1.0],0.0,1.0,1.0,0.75,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。,右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右变更车道。
1772,197,lane_change,proactive_slow_ahead,3,missing_factor,,[0.0],0.0,1.0,1.0,0.5,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。,自车当前车道前方一辆三轮骑行者阻拦自车，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右变更车道。
1773,197,lane_change,proactive_slow_ahead,2.8,wrong_factor,direction_swap,[0.0],1.0,1.0,1.0,0.75,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。,自车当前车道前方一辆三轮骑行者阻拦自车，左侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。
1774,197,lane_change,proactive_slow_ahead,2.8,wrong_factor,direction_swap,[1.0],1.0,1.0,1.0,1.0,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且左后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。
1775,197,lane_change,proactive_slow_ahead,2.3,wrong_factor,same_category_subtype_swap,[0.5],1.0,1.0,1.0,0.875,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道拥堵，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。
1776,197,lane_change,proactive_slow_ahead,2.3,wrong_factor,same_category_subtype_swap,[1.0],1.0,1.0,0.0,0.75,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在距离较近，自车应向右换道。
1777,197,lane_change,proactive_slow_ahead,1.7,wrong_factor,cross_category_swap,[0.0],0.0,1.0,0.0,0.25,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。,前方存在车辆遮挡盲区，自车应向右变更车道。
1778,197,lane_change,proactive_slow_ahead,1,unsafe_action,,[1.0],0.0,1.0,1.0,0.75,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向右换道。,自车当前车道前方一辆三轮骑行者阻拦自车，右侧车道空闲，且右后方一辆货车的车速较慢或与自车存在安全距离，自车应向左变更车道。
1779,198,obstacle_avoidance,dynamic_obstacle,5,complete,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方有两轮骑行者停靠在路边，自车应向左避障。,自车当前在原车道正常行驶，前方有两轮骑行者停靠在路边，自车应向左避障。
1780,198,obstacle_avoidance,dynamic_obstacle,4,generalized,,[0.0],1.0,1.0,1.0,0.75,自车当前在原车道正常行驶，前方有两轮骑行者停靠在路边，自车应向左避障。,前方存在障碍物影响通行，自车应向左避障。
1781,198,obstacle_avoidance,dynamic_obstacle,3,missing_factor,,[0.5],1.0,1.0,1.0,0.875,自车当前在原车道正常行驶，前方有两轮骑行者停靠在路边，自车应向左避障。,自车当前在原车道正常行驶，自车应向左避障。
1782,198,obstacle_avoidance,dynamic_obstacle,3,missing_factor,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方有两轮骑行者停靠在路边，自车应向左避障。,前方有两轮骑行者停靠在路边，自车应向左避障。
1783,198,obstacle_avoidance,dynamic_obstacle,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,自车当前在原车道正常行驶，前方有两轮骑行者停靠在路边，自车应向左避障。,自车当前在原车道正常行驶，前方有三轮骑行者停靠在路边，自车应向左避障。
1784,198,obstacle_avoidance,dynamic_obstacle,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,1.0,0.75,自车当前在原车道正常行驶，前方有两轮骑行者停靠在路边，自车应向左避障。,前方存在车辆遮挡盲区，自车应向左避障。
1785,198,obstacle_avoidance,dynamic_obstacle,1,unsafe_action,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方有两轮骑行者停靠在路边，自车应向左避障。,自车当前在原车道正常行驶，前方有两轮骑行者停靠在路边，自车应向右避障。
1786,199,blind_spot,combined_blind_spots,5,complete,,"[1.0, 1.0]",1.0,1.0,1.0,1.0,右前方及左前方存在无灯路口盲区，前方存在环岛盲区，自车应减速行驶通过。,右前方及左前方存在无灯路口盲区，前方存在环岛盲区，自车应减速行驶通过。
1787,199,blind_spot,combined_blind_spots,4,generalized,,"[0.0, 0.5]",1.0,1.0,1.0,0.7,右前方及左前方存在无灯路口盲区，前方存在环岛盲区，自车应减速行驶通过。,前方存在盲区风险，自车应减速行驶通过。
1788,199,blind_spot,combined_blind_spots,3,missing_factor,,"[1.0, 0.0]",1.0,1.0,1.0,0.8,右前方及左前方存在无灯路口盲区，前方存在环岛盲区，自车应减速行驶通过。,右前方及左前方存在无灯路口盲区，自车应减速行驶通过。
1789,199,blind_spot,combined_blind_spots,3,missing_factor,,"[0.0, 1.0]",1.0,1.0,1.0,0.8,右前方及左前方存在无灯路口盲区，前方存在环岛盲区，自车应减速行驶通过。,前方存在环岛盲区，自车应减速行驶通过。
1790,199,blind_spot,combined_blind_spots,3,missing_factor,,"[0.0, 0.5]",1.0,1.0,1.0,0.7,右前方及左前方存在无灯路口盲区，前方存在环岛盲区，自车应减速行驶通过。,前方及前方存在盲区，自车应减速行驶通过。
1791,199,blind_spot,combined_blind_spots,2.8,wrong_factor,direction_swap,"[0.75, 1.0]",1.0,1.0,1.0,0.95,右前方及左前方存在无灯路口盲区，前方存在环岛盲区，自车应减速行驶通过。,右前方及右前方存在无灯路口盲区，前方存在环岛盲区，自车应减速行驶通过。
